Alpha_Node,Total_Support
FKBP8,339
MPP1,369
PDPK1,341
MYOM2,347
MTSS1,349
CXorf2,351
UNC5C,347
CLDN5,349
PICALM,381
CHRNB4,351
CRY1,329
NOL1,357
SAMM50,343
VCPIP1,319
SNCB,341
FLJ13855,365
TNR,347
ITPR1,331
DGKH,347
TANK,309
NUP210,269
1-Sep,351
LENG1,345
C2orf3,267
SMAD3,-615
PPP1R16A,273
HSPC049,337
KCNE1,347
KCNJ9,459
GK001,371
SLC40A1,359
EID3,343
DNMT3B,267
PIAS4,263
PRAME,347
GOLGB1,99
RDH5,347
MAGED4,359
PBX1,321
SNCG,341
CYBA,329
MLLT3,269
AQP5,329
NDOR1,253
DDB1,347
MAP2K3,377
AP3B1,261
M11S1,539
DLG5,191
CNR1,351
CFHL1,345
FGF19,347
DST,425
NFRKB,341
NOMO1,355
GLS2,359
EPRS,329
PVRL2,323
DRD1IP,345
CAND2,267
ATF1,171
NFATC4,271
PLAC8,343
TUBB,539
MGC14817,347
CUL1,359
PSCDBP,347
RRS1,343
MAFG,103
CNTF,351
PFKM,367
C20orf72,357
SNRPA1,347
TNFRSF18,337
TIRAP,331
CPB2,341
EAF2,335
IFIT2,345
MDM4,741
CD40LG,357
RAD51L1,345
PPIA,87
NELF,367
COMMD3,359
PSENEN,351
FAM32A,345
PRDX4,337
VIL2,215
LPHN2,347
NOB1P,343
CD177,221
ANAPC10,79
RRAGA,347
P4HB,563
TRIP13,159
TRIM37,101
EIF3S9,371
XRCC1,219
LRP8,237
RASA1,351
AKAP8,347
FCGR2A,327
JUNB,123
ARFIP1,347
DRG2,345
C13orf21,221
WDR1,345
HMGCL,347
NPFF,351
APOC2,361
TRIM29,183
COL14A1,343
UGDH,347
POP5,347
WNT3A,347
PLEKHB1,353
MYT1,337
DAP3,125
FXYD3,351
UCN,349
FKBPL,357
IGBP1,347
SYT17,349
SLA,427
COL13A1,201
KCNJ10,341
DCC1,351
CTTN,421
KIAA0514,347
PITPNM2,381
KIF1B,279
KCNB1,357
C1orf103,3
ZNF435,345
NME2,267
SLC25A4,195
MUTYH,335
BCKDK,341
THOC1,217
IL2RB,399
ZNF410,347
Cep72,179
LAG3,335
CSTF2,283
IF,341
GGT1,347
NUMBL,351
MAZ,347
AFTIPHILIN,343
FCGR3B,345
MGA,349
NDP52,-93
RECK,341
SUCLG2,347
CYP17A1,345
MFAP4,347
MGC21881,329
SMARCA4,-7
SORBS2,359
PRSS1,327
PARG,347
KCNN2,353
ALOX5AP,355
E4F1,769
NME1,299
MARLIN1,347
HSBP1,359
MORF4L1,215
ARHGAP5,331
MME,267
ICAM2,347
FBXO2,339
C19orf32,347
CDKN2C,849
POGZ,365
RGMA,379
CHAF1A,263
TLR1,347
IGLC1,361
STIM2,255
RHOJ,449
LOC147791,339
APOB,287
FBXW7,103
SERPINB4,345
MAP2K1,403
MALT1,337
CFDP1,63
PPIB,363
PPP1R7,129
FABP3,345
NIPBL,359
TAF1L,357
YAP1,359
C9orf65,221
CFL2,249
WEE1,363
HOXA1,221
TRIP11,217
KLHDC5,341
PDCD7,255
RPL27,539
PRPS2,345
FURIN,231
TTF1,355
PAK1,361
HPRT1,349
SERPINB3,345
HIVEP3,339
FZD6,351
BCL2L1,741
EXOSC1,341
HLA-DOB,347
GNA12,319
ZNFN1A2,349
IL11RA,345
CENTA1,327
APBB2,325
COX7A2L,357
THEX1,345
SCD,345
C2orf17,389
ANK2,347
ENPP1,327
DCTN5,353
COPS7A,369
ADRB2,441
IL7R,243
RUNX3,277
C2,337
SPRY4,349
TFAP2A,793
FLJ20433,355
GLS,363
EHMT2,433
ITGA8,177
RPS15,343
TRPC4AP,319
IMPA1,345
RIMS1,345
VDAC2,245
DNPEP,333
NR3C1,529
MAPK13,267
DLGAP4,253
SAA1,339
TNFRSF10A,359
APPBP1,319
ICAM5,351
APBA1,331
HSPA1B,345
CITED1,63
FLJ23342,345
PRNP,479
STX7,345
RAB3D,347
MLNR,349
RBM9,357
RND1,347
UBE2I,547
ST14,347
PEX26,361
BAP1,265
CTRB1,327
DES,331
TRRAP,341
ST3GAL2,345
LARS,283
DIO2,347
FHL2,77
MCL1,331
ZCCHC14,347
SECISBP2,319
PDZK1IP1,269
RARG,345
AP2M1,495
GSPT2,241
SF3A2,365
CKMT2,365
ZFPL1,345
BAZ1B,375
SLC12A2,345
RIPX,367
DPYSL5,329
SGK,335
TLR2,341
ZHX2,347
KIF5A,355
PWP2H,371
BAI2,55
PSMC3,331
HOOK2,181
MGC40107,357
KCNJ8,349
BLK,415
RPL10,535
PTPRF,239
ERP29,337
PTPRZ1,263
IL1RAP,233
SLC29A1,347
XPA,347
THBS2,343
FLJ22624,371
ASCC3L1,359
POP7,323
RAD18,335
AKAP8L,329
SALL1,249
RGS3,257
SV2B,345
TADA3L,801
NAP1L5,385
HNRPL,305
CA9,303
TTBK1,355
NTS,355
IL1F7,347
ITIH2,361
SCN10A,357
CD74,257
ATXN3,361
NCOA6,-101
SERBP1,137
CFH,215
CRMP1,315
RHO,227
MAGEA3,231
MGC2803,227
FAM50B,229
C16orf24,963
CNTFR,229
CSDA,221
OTUB2,213
FLJ23825,291
PRKCE,267
MYO9A,81
TRIP6,441
PTPN13,167
VLDLR,189
CYP11B2,215
PTPN4,265
RRAS,227
TNFAIP8L1,187
DNM2,159
EXOSC2,213
PLN,221
PC,223
PLA2G1B,223
AGER,115
HADH2,219
EEA1,219
DAZL,137
KIAA0368,221
SCYL3,225
TRIP,215
USP53,209
HERC1,219
NCALD,203
C9orf9,201
C15orf15,223
COL8A1,469
TGM2,161
U2AF1L2,191
THAP5,125
DDX6,225
SAE1,221
ZP2,221
SNRPD1,199
RAB3IP,215
PXN,-1001
SIX5,221
KIF13A,159
ZCCHC7,211
HLA-A,229
SIX2,227
LYST,211
RPS27,465
ARF6,203
MYBBP1A,31
COPE,217
SRP9,223
RDS,201
HOM-TES-103,223
RNF111,31
GLP1R,223
BICD1,221
SLC25A5,477
TNFAIP8,221
FLJ20625,199
TRIM23,241
SEC61B,219
FGD1,71
GIPC1,249
FAM86A,225
EXT2,223
CD79A,297
TIMM17A,213
ECAT11,211
POU4F2,133
HSPA9B,957
PTPN2,233
MED12,219
NFIB,221
PLAA,207
SVEP1,77
FKBP5,175
C1orf114,173
SPAG4,221
MYC,-81
PIP,227
WTAP,169
GTF2F2,17
IDUA,225
RPA1,-39
PPP1R8,115
PARP11,221
RGS7,175
DPF1,221
FLAD1,225
CREG1,79
REC8L1,227
UBE2L3,-233
LOC51204,73
EWSR1,-95
TGFB3,213
EPB41,251
C1orf149,227
SH3BP1,215
VPS18,223
FTL,213
CYB5,223
ITGA4,221
CD5,279
LPHN1,223
AP1M2,225
COG5,475
ADD2,83
DDX46,217
CCDC5,233
ETS1,-191
SLC22A4,223
C14orf139,133
COPS3,195
C9orf16,211
SMARCA5,223
TJAP1,221
ARHGAP1,65
DLX2,221
MMP17,191
SLPI,187
TBXA2R,219
PLDN,235
GNL3L,201
GJB2,197
PSME1,179
AP3B2,225
ITGB1BP2,209
HOXA7,223
HERC2,223
G6PC,219
SHMT2,167
SERPINH1,483
C10orf97,195
CNGA2,219
FZD4,205
PPIE,227
MBIP,241
KIAA0980,69
CHRNA1,213
MAGEA4,211
GRM8,205
CSPG3,157
XTP3TPA,201
USP6NL,411
PRKCZ,183
STK39,261
MGC13138,251
CDK5R2,217
PTPN5,73
SIRPB1,231
XCR1,223
PIK3R5,225
APOBEC3G,215
CATSPER1,203
LMO3,281
STAU2,229
MAFK,67
RNF25,227
ZNHIT3,103
HSPA5,499
F5,215
SLC6A9,217
ILF2,215
P2RY12,125
CCNE1,19
DDX24,157
PSMD5,203
CSF3,217
TFPI,225
RPS3A,181
DOM3Z,221
SIL1,213
PIP5K2B,253
PRO1855,217
HMP19,221
CDC6,235
HLA-DQB1,227
COL4A5,187
IGSF8,197
CBX3,209
HSF2,137
CRSP2,-117
TNNI3,215
EFNA3,223
PPP1R13B,173
TP73L,401
TEC,341
SFRS5,217
MEN1,-15
KEAP1,223
RCBTB2,213
EIF2S3,221
PTPN6,319
HAPLN1,219
NIF3L1BP1,223
ARNT,103
NDRG1,191
FBXO34,221
LRP2BP,215
MBD6,227
NUP107,231
RFXANK,223
RELB,217
PEX3,217
HRMT1L1,207
NCOA4,79
OBFC1,211
CCL20,219
ATP1B1,269
SNRP70,57
TMSB4X,217
PEX5L,205
SMAD1,-11
SCNN1A,171
DOK5,237
CNOT4,223
NOTCH1,65
GSN,385
DKFZp761P0423,209
C10orf18,227
DOCK1,217
S100A10,189
C1QBP,223
S100B,957
HYLS1,211
PRIC285,221
CD33,291
CDH10,235
(null),-537
CDC2L5,215
ELA1,219
ABL2,131
NAP1L2,229
IPO11,241
SWAP70,163
PLAGL1,37
C15orf29,167
RAD54L,169
FNTB,221
ORC6L,223
SEPHS1,197
EGR1,791
SLC1A5,227
MTMR4,219
FAM84B,225
4-Sep,221
KIAA1049,85
CKAP5,167
CHP,217
CRYZ,221
PHYHIPL,223
MOBK1B,239
BACH2,97
RGS6,207
NPAT,215
DDX5,127
MAP3K10,-3
ANXA6,177
SNAP25,215
SLC3A2,453
CLEC4A,271
PADI4,221
SH3GL1,295
TNFSF14,217
BTG3,223
SNRPA,217
K-ALPHA-1,395
EEF1G,323
LOC84661,221
ARHGAP26,317
SATB1,3
ANGPT2,207
CAT,165
RANBP2,59
AMPD1,223
AP3D1,221
IL22,229
HOXB1,159
TREML1,293
BANP,209
PYGB,221
INS,223
THBS3,223
HHLA3,217
BMP4,241
AMHR2,221
TIMM50,243
GOLGA5,215
ZNF198,55
CYP1A1,221
CASP1,-15
SERPINC1,221
RNF2,37
CDCA5,171
PRC1,237
BOC,271
LAMP1,217
CYCS,163
LIMS1,217
JAK1,305
DGCR14,219
EEF1B2,255
PHC2,219
HK1,221
PFN2,257
GOLGA2,171
KIAA1279,207
CEBPE,79
BDP1,99
MAPRE3,217
PTP4A2,223
PABPN1,231
USP13,187
PSME2,223
AGTR1,259
WDR44,225
RBM7,153
UBE2G2,203
EIF3S4,165
MTF1,221
AAMP,219
OPRS1,221
EDEM1,223
ELA2,199
EDN1,227
DKK2,221
PPP1R3B,173
TRAPPC3,225
DUSP4,241
EPHA4,91
S100A1,199
CCNF,223
FAM96A,221
LGALS3,223
TGFBR3,211
FOS,3
SDC1,223
TNFSF10,165
VAPB,223
C20orf75,207
ECH1,193
CASP14,209
SIP1,187
ANKRD27,149
PSMD7,217
DMP1,217
CHMP5,221
MS4A7,221
ERCC8,223
USP5,111
LRP5,199
MAPK1,239
RWDD1,217
ABCB8,75
TCTEL1,175
DUSP2,261
HLA-DMB,219
STK36,235
ZBTB11,217
CYFIP2,227
NCSTN,229
SMARCA2,7
IFI16,959
MAD2L2,239
CUL3,217
KLK13,59
GALNS,59
SMO,59
TARDBP,61
PTK9L,61
EXOSC7,59
RAPGEF6,63
HK3,63
RIPK1,1
C14orf32,-207
LIMS2,83
GJA7,63
LOC221955,59
SMTN,23
RHAG,59
ATF4,-147
P4HA2,69
RGS10,63
CLCF1,59
KIAA1217,61
SH3KBP1,241
RPRC1,97
HESX1,47
TNFRSF17,97
GRIN1,67
CCR5,63
DSCAML1,59
TACC3,27
ASB13,69
TST,61
TPBG,59
ZNF297,59
LRPPRC,61
PRPF4B,71
FES,-41
ASCL2,69
GNB2,59
AMPH,77
DBN1,69
SMAD4,-153
MAP4K3,61
S100A13,71
GCS1,61
EBI2,63
NTN1,61
TERF1,-13
MYO1F,-157
MGC7036,59
ATG12,-41
AMBP,49
NAGK,-203
SST,65
KLRC1,49
FBXO18,61
PYCARD,93
NCBP2,71
GPC3,61
ELAVL4,-157
TRO,59
PILRA,41
KIF17,59
IRAK1,73
NONO,165
RAP1A,15
CABIN1,-65
NR2E3,63
NAT6,69
ZNF330,67
TBL1X,-111
NOS3,-19
UGT8,75
IQWD1,71
RPL14,175
LOC124402,79
WT1,909
MYH11,61
SNIP,55
TAF6L,59
CTNNA3,-115
NCOA6IP,63
ING5,935
BSG,61
MYPN,73
USP22,75
ATOX1,61
CLDN1,59
PREI3,257
MATN4,61
SH2D4A,103
FHL3,1
NFIL3,9
TPH1,-23
PSG1,69
CA2,49
ZFP36L1,67
SYNJ2,227
CLSPN,-119
LRSAM1,59
STAT2,-77
DLX1,-123
SH3MD1,47
INSR,-81
ZNF587,97
POLR2F,61
IL18,67
GCSH,-21
FGF6,61
HIST1H2BK,59
PF4,61
FRMPD1,33
EIF5A2,61
HOXD9,37
GALNT5,61
C6orf166,111
DERPC,59
TRPV1,63
SOS2,211
IL8RB,63
POU2F2,95
PA2G4,-25
RPL21,179
IPF1,85
CISH,-203
CNKSR2,87
FZD8,61
JAM3,65
DOC2A,59
TNFRSF11A,73
NP,927
ARPC4,87
TNFRSF25,75
C1orf182,63
RCN2,65
RHOC,67
IBTK,87
DDAH2,63
ESR2,55
LDLR,39
C1orf117,-163
DKFZP434H132,65
UXT,-87
RNUT1,89
GJA8,65
ZNF148,913
ZHX1,377
FBXL5,59
KRT8,-55
PLAT,-47
SYNE1,-53
PPP1R10,47
SIGLEC7,247
SUPT5H,61
RAPGEF3,65
PDCD2,23
COMMD8,71
MGAT1,97
TWSG1,61
TSC2,33
USP2,137
MTCP1,-159
CCNA1,-279
PER2,65
CAMK2A,63
ABCF3,65
SORBS3,-13
C16orf34,1
PHOX2A,-41
UBE2A,911
NUDT10,61
MC4R,61
UNG,97
FLJ36046,3
RFC2,97
LIMK1,55
TRDN,61
SGTA,-37
NUP214,-169
WNT5B,59
MTIF2,65
TOM1L1,479
SNTA1,241
HOXB7,-27
RFC1,-57
NUCB2,63
ADAM10,59
TOM1L2,89
REV3L,59
IARS,59
CLIC2,61
CEBPZ,919
HDAC9,-143
NR4A1,-107
CHM,59
STK19,63
B3GNTL1,61
BMP2,65
MYCPBP,83
BCL11B,65
SDK1,119
BICD2,69
PDE6D,65
HARS,25
KIAA1712,-5
Kua-UEV,59
UBAP2L,25
TOP2B,891
RAD50,-95
CHUK,903
HIST1H3G,59
PLA2G5,59
UBQLN2,125
NCF4,1
SPOP,-19
EXOSC6,97
IL8RA,79
FLT1,49
METAP2,63
TRIM8,65
APOE,-5
MAGOH,59
TNFRSF13C,59
RAF1,189
LEMD3,81
SNX5,61
MYOG,-29
KSR,61
LIF,63
NPY2R,59
POLDIP3,61
LILRA3,-157
SPTB,79
GAN,59
HES6,89
IQGAP1,-89
NR4A2,23
CDK2AP2,59
STRBP,87
TINF2,67
ADAM19,93
COASY,67
CIB2,95
MYO1A,95
ANXA5,81
SNX2,-49
TF,69
NFKBIB,55
CTSE,65
CRLF1,59
CALCOCO1,69
NME4,63
FLJ13154,-111
PPIL3,65
NOTCH4,71
NR0B2,-139
CITED2,229
LMO2,77
GFRA1,73
MGC34821,-157
TLR4,69
RASGRP1,61
CGB5,63
CDC5L,33
WDR24,59
HDAC5,-81
FOXF2,-3
TBCE,61
COL12A1,181
SGCG,61
SLC2A2,61
PRKCG,63
PTPN14,-123
ASNS,59
CCL5,235
CDS1,-99
USP16,53
IL1RL1,59
LAPTM5,-55
LOH12CR1,61
CXCL1,59
MCAM,35
MAX,-127
NOC4L,49
ESM1,25
RAG1,11
ZFP276,59
CLIC4,59
SNAPC5,59
SRGAP1,67
MGC3121,63
RENT1,65
PPP3CA,99
YLPM1,67
PTN,-85
PLEKHC1,61
MYH2,61
SOX5,31
ZNF334,61
YT521,25
TPM4,105
MTR,49
SOX3,59
TBL3,73
AMSH-LP,63
GPRC5C,61
USP33,63
PDGFC,61
PHACS,65
EDF1,5
GTF2I,23
MYOZ2,-151
RAP80,15
MATK,73
CHRM1,79
NGFRAP1,113
HCRTR2,63
PTPRB,-111
ARHGAP15,67
SEC14L2,57
ACTR3,61
C1orf111,113
POLR1A,59
SDCBP,69
JMJD2B,59
GRIK2,-103
DOCK9,65
RAP2B,61
MAFB,31
L1CAM,65
STAM,45
LOC284352,61
KCNJ15,59
ZFAND2B,75
RNF14,-141
SF3B1,77
SYT1,45
IFI35,59
IGHE,61
IK,293
DLG2,35
DAB2IP,63
RAB33A,63
MIP,59
QP-C,59
TK1,953
AVO3,59
ERVWE1,61
MOPT,61
INPP5D,229
SURF2,69
FABP4,37
TIMM8A,61
ANXA7,77
CARD10,63
ROBO2,69
HNRPC,427
GCGR,61
RAB7,61
STX5A,927
LHB,63
EIF5A,73
OPTC,59
CD38,81
PKN2,57
TXNRD1,59
GSTP1,65
TP53BP2,881
TGFB1I1,223
PAIP1,89
LAP3,51
SN,59
TRAF3IP2,11
BLM,947
PEX13,79
RASSF1,39
IL5RA,229
SFRS1,21
PMP22,291
XCL2,271
TNFSF18,271
C4BPA,271
NRD1,257
HIF1AN,253
NUMB,257
DBP,227
C6orf167,287
ROS1,279
CCND1,-27
MBD1,209
GNL3,805
RBMY1A1,275
TNFAIP3,331
PERQ1,245
TOB2,267
MRPS26,275
ATP4B,291
HIST3H3,309
HRK,275
HFE,291
CD3D,261
CENPJ,277
BANF1,333
ACMSD,339
SEMA4F,275
TPM2,353
SKP1A,269
WNT7A,271
ARSF,269
EIF3S3,355
ABCD4,265
NTSR2,273
SNRPE,351
CRADD,329
TP53AP1,293
POLR1D,339
SLC7A5,271
CSNK1G2,263
IL21,271
GNA11,265
IFI27,313
RIPK2,289
RPL12,-19
COQ6,231
RB1,315
ZNF496,281
PPP1R12A,277
MYH13,271
PRKD1,195
PDHB,301
TMEM57,349
CD1B,277
MGC21688,305
Dlc2,185
CTSK,269
ZNF585B,271
RPS3,271
C1orf123,263
BARD1,3
CSNK2A2,131
FBXL12,273
HLA-DMA,257
ZNF499,303
RBX1,255
LSM7,293
NCOR1,-13
GATAD2A,271
MED28,355
SEC11L1,271
STMN2,391
MGC2749,57
TAL1,265
CHRNA2,271
EPB42,271
WAS,451
CDK5RAP2,243
COX5B,177
CDH23,271
CD14,281
DLG4,137
TAF1B,801
SLC16A8,273
RYR1,263
RAB27B,273
F13B,271
USH1G,273
SRP19,275
RELA,299
ZIC1,303
KIFAP3,285
PPAP2A,273
DNAJC10,353
AHR,247
XPNPEP1,271
RNASE6,281
ARIH1,275
MMP1,287
CELSR3,283
NBL1,271
CKB,301
CD24,289
RPL9,333
ARHGEF2,281
DRD5,261
SF3B4,271
TLOC1,271
CDK2,63
TIAF1,265
LSM10,275
GIPC2,213
SELI,163
PTF1A,265
NOV,281
FAAH,333
MYCBP,299
HIST1H2AC,271
PDK3,271
NOS2A,259
RAB3C,271
CEBPB,89
AKAP12,271
KLF9,273
WASPIP,263
SLC4A4,267
KIAA1033,7
PABPC1,307
GORASP1,271
EXT1,271
CCNDBP1,255
NOTCH2,275
GOSR1,293
NEFH,281
PAX6,289
TBC1D8,273
CAPZB,223
TEX27,293
BRAF,289
RTN1,271
RNF4,133
IL17B,269
ISL1,321
UTP14A,83
FLOT2,269
ARPC5,273
LCT,279
COMMD1,269
CHD6,315
ZA20D2,273
ZNF263,239
SURF5,295
SOCS1,363
RANBP6,7
CGI-37,275
JM11,359
F2R,297
HSPC121,267
LTBP1,271
KCNH2,285
GRB10,117
OTC,271
GNAZ,277
MGC17624,281
CCL16,269
RP11-529I10.4,273
FGFR1,443
ELL3,273
FLJ20366,275
XPOT,321
THBD,267
MAP3K14,251
AGGF1,357
CTGF,281
GNPTG,271
PSMA6,273
RASD1,343
ZNF638,373
FMR1,221
NHLH1,267
LPP,277
SYMPK,265
PUM1,281
GM2A,249
HP,255
DNASE1,271
SNX15,299
TRAF5,195
IMPA2,301
VWF,305
RAB4A,807
MRPS18B,163
NAT9,289
OSBP2,305
RACGAP1,271
TLE3,279
PRPF19,273
SYT3,269
ZNF417,377
GLRX,271
CXorf26,269
PTCHD2,275
VPREB3,271
ZNF337,19
RCOR1,273
DKFZP586J0619,273
DAP,237
ALDOB,273
SNCA,245
MAGED2,393
KLHDC2,279
SLC25A6,353
PSMB1,277
C3AR1,265
PRDX1,355
PIK3R3,165
NR2F2,253
SOX13,273
IGFBP2,273
PTPRC,453
TAPBP,271
CD4,275
GRB14,187
RECQL,273
AKT1,83
NR1H4,285
PLK3,815
HSPA14,271
TBR1,275
RAPGEF1,429
CDC25C,841
CD36,249
GRK5,315
NUP155,321
LRCH4,335
TSN,271
TRAT1,203
AP1S1,269
C14orf135,271
NMI,195
FBXO7,273
KLF1,275
WASL,461
SRPRB,273
SCAP2,203
BTLA,287
SNRPB,265
RETN,271
PTPRR,273
VIPR1,277
VPS29,-31
TRAP1,159
IGFALS,273
TGIF2,179
PTGDR,273
ARNTL,235
CD151,273
F2,267
BCL2L14,277
MGC12538,367
ENG,255
SPTA1,267
TPX2,-35
PDE6G,455
RASSF8,273
PRKCSH,267
C14orf1,153
GABARAP,287
LAT2,455
MYOT,279
BUB1B,413
SLC25A17,291
SPTBN1,357
RAB11FIP5,275
RAD21,265
ARL11,271
TNFSF4,359
ELK1,297
NUP62,309
PRELP,289
NFE2L3,275
BCAT1,277
MASA,271
ANXA9,291
CTCF,263
GRIA2,271
PCNT1,309
ALX4,291
THAP8,799
HIRIP3,271
OPRK1,273
TSPYL2,275
CSE1L,255
PIGT,271
CACNA1D,289
CPSF6,185
ALOX12,273
SERPINA4,273
CPAMD8,269
ZNHIT4,267
SNRPD2,183
DEDD,273
MEOX2,287
FLJ10404,275
ZFP36,381
SULT1E1,791
LRRC54,355
CASP5,271
BLR1,273
CASKIN1,275
C10orf54,233
AP1M1,239
EGR2,303
DDX3X,275
ABTB1,55
PMF1,261
ARFRP2,287
REXO1,271
DUSP13,359
BXDC2,233
F2RL2,273
GTPBP3,251
ZNF691,265
HIST2H2AC,275
NUDC,273
EPS15,179
CSN3,269
ADMR,273
MNS1,163
COTL1,273
GLI2,281
RYK,273
KHDRBS2,179
LOC85865,273
FOXG1B,345
KRTHB1,399
BRD4,287
GRM1,291
EIF4EBP2,277
ACHE,271
SUPT3H,335
CTNNBIP1,317
WNT1,277
TOM1,283
CDH4,273
ELP3,273
ARID1A,269
ZNF232,271
PTPNS1,279
PPP1R3D,271
NFKBIA,835
WDR68,271
LOC58486,239
STAMBP,277
FTSJ3,295
HEXIM1,239
ITGAX,261
TCERG1,337
GSTM1,271
C18orf54,341
FEN1,257
GSPT1,283
RFC5,335
IL16,327
VNN2,273
HSPB1,827
NEDD8,275
UGP2,285
UBXD5,393
C21orf33,277
COL18A1,263
C8orf30A,271
IKBKG,457
ANLN,485
MAPKAPK2,559
EB-1,473
SDF4,475
LIPC,467
RPP14,579
SGTB,525
PPIH,483
LIMD1,483
BECN1,537
PLA1A,475
INSRR,499
RFX3,629
SEC63,487
C14orf166,537
FANCF,541
EIF3S5,587
THAP4,473
ADCY1,483
MS4A2,479
CD58,485
ATG4B,483
IGSF1,489
MDS1,449
NEIL1,479
raptor,483
PPFIA1,591
PPP2R1B,485
HLA-F,487
PMCH,485
NPHS2,479
WAC,487
TSC,487
KIF13B,425
2-Sep,585
TSRC1,477
GAS1,483
WDTC1,531
KLK5,483
GRINL1A,537
MGC4707,543
HAND1,467
HR,447
WWP2,329
B2M,553
KIAA1875,547
CELSR2,483
RHOG,459
KIAA1333,485
POLL,467
CSTB,485
FUCA1,531
GTF3C2,465
COL6A2,881
ASIP,489
CDC2L6,487
MPG,475
SYT4,473
RBBP5,463
NME5,485
BTRC,535
GP5,483
SESN1,475
ADAM15,863
CPNE4,631
SLC27A6,503
PIK4CB,483
C12orf22,529
FGF10,483
ELF4,489
LRRN5,531
NCOA1,211
BRD2,463
MET,917
AVP,485
IRF5,479
VDAC3,581
HMOX2,177
SF3B2,483
EGFL9,475
VAV3,707
COIL,523
TWIST2,495
RCOR2,493
ATP5C1,473
CNGB1,485
NID2,535
PDGFRA,499
KIR2DL3,483
BCAN,485
PTPN23,581
ATP5H,489
CKAP1,483
FTS,527
PPP2R1A,423
FLYWCH1,489
CCR10,477
ANP32A,529
GTPBP1,473
RFX5,483
LU,491
CCDC22,487
POLD2,473
FBP2,609
ASCC3,525
AP4M1,485
CTSL,525
ASB2,611
FSHR,513
GNGT1,485
ASB8,487
GPNMB,479
TRIO,477
PCSK7,477
ZNF287,483
EGFR,-283
NAB2,529
PARK7,489
SCRIB,483
NCL,797
SNAPC3,465
ZNF473,483
CDX2,567
YAF2,481
HDHD3,469
NTRK2,361
PYCR2,537
FLJ38984,489
BAT2,933
IGFBP7,483
PKP4,477
MGC11257,643
CCS,483
NY-REN-7,477
POLR1B,563
PLCG2,541
PKN3,483
BCL2L13,483
STK11,791
PIM2,477
MX1,563
KIAA0804,611
C18orf45,611
VDP,537
CALB2,483
PDE9A,483
PLK2,485
MAPKAP1,489
FLJ10324,449
MMP8,485
SEMA4C,417
SGNE1,479
BCL11A,487
MFNG,491
LUC7L,533
MUC16,477
IL12A,485
GRPR,485
ZNF426,757
BRD7,361
POLR2K,517
NUFIP1,489
RNF138,487
F2RL3,485
PTGFRN,481
DDX20,495
NAT1,485
OBSCN,483
SERPINF2,539
DPYS,483
NFATC2,229
LMX1A,489
MGC10433,601
C10orf119,487
CACNG2,429
RASGRP2,483
PVRL3,497
CSF2RA,409
HOXD10,485
EDG8,487
NEDD9,453
G3BP2,511
LYZ,485
CDH1,425
CLTC,567
C19orf25,751
GLI1,483
LSM2,587
PRKCA,737
ITM1,483
TLE1,147
APOBEC2,483
LGALS7,483
MAP3K4,469
HNRPUL1,487
MAGI3,533
C1QA,459
SUV39H1,409
CALCA,485
TNFRSF11B,477
OSTM1,485
SPG21,623
USP4,541
EFHC1,483
HOXA9,461
PLOD3,659
MLPH,483
VSNL1,497
NXT1,483
FUNDC2,453
ZNF588,481
TP53BP1,539
FLJ11078,485
RAB17,585
PKP2,499
SPTBN2,477
FZR1,633
REPS1,883
TSPAN6,675
TFAP2B,485
GMEB1,439
RAB8B,401
GOPC,449
MAP4,907
HTR1B,485
NPR1,489
FLT4,881
CIDEA,401
ZF,439
PDE3B,485
FLJ11710,483
KDELR1,485
PTPRD,551
PSMB8,481
PALM2-AKAP2,483
MMP25,483
U2AF1,583
ARC,487
TUBA3,931
THEG,619
DSC3,525
LHX2,477
TNFSF13B,497
SCN2A2,547
GADD45GIP1,533
RAB5B,489
KRT10,473
OPRM1,603
ROR2,551
SRP54,483
CDC2,841
RAI2,485
SDCCAG3,619
CLDN3,477
TNFRSF9,631
CEBPD,425
CAST1,599
TP53,-867
TP53INP1,771
TIMM44,479
DCUN1D1,485
HRH1,483
SPINT1,489
PMAIP1,405
CHFR,587
AP2A1,601
UBE2M,485
ASL,485
GCG,483
RCN3,487
NALP12,871
ENC1,459
FGFR3,1043
JMY,563
MEFV,483
TM9SF2,479
VAMP3,479
LGTN,483
SLC4A1,483
POLI,683
CEP1,483
FLJ13391,369
EDA,485
IGHM,473
LIN7B,477
NCAM1,489
PDAP1,489
CSPG5,485
HNRPA2B1,471
NDUFB3,489
CMA1,483
ASPH,489
TRPV4,449
NCKIPSD,899
CDC14A,779
COL10A1,471
TRIM7,485
CDK10,473
MTMR2,483
ARPC3,513
PACSIN3,503
PFN1,479
SPTAN1,595
DKFZp762E1312,483
BPY2,533
UMPS,483
LIN7A,439
OPTN,531
PSMC4,475
PPP1R15B,529
IREB2,525
CENPC1,535
SLC16A1,485
DIABLO,499
RPS9,485
SLC25A10,425
TNFRSF14,693
MC1R,489
CHST1,483
GFER,491
RAMP2,485
TNFRSF7,635
PLD1,453
ADAM2,483
GATA6,563
DIAPH1,465
TRIM24,315
TERT,591
VMD2,483
F25965,483
UBE2H,483
ADAM17,477
EIF3S6,621
ARL10C,515
FLJ13491,569
CARD8,475
ETS2,573
UCP3,569
LPL,405
ZNF423,567
RAB13,485
SPG20,503
BCL2L2,483
NDUFA7,487
NUP88,495
OTUB1,611
KCNIP1,483
PRSS8,485
