Ensembl ID,Symbol,Alias symbol,Total_Support,Is Oncogene,Is Tumor Suppressor Gene,In OnkoKB,PubmedID
ENSG00000204843,DCTN1,,1808,No,No,True,"39880703, 39329254"
ENSG00000224156,TUBB,,1802,,,False,39113897
ENSG00000127329,PTPRB,PTPB,1784,No,No,True,38032480
ENSG00000280807,TUBGCP5,,1782,,,False,
ENSG00000126001,CEP250,,1780,,,False,36759599
ENSG00000213066,CEP43,"FGFR1OP, FOP",1780,No,No,True,
ENSG00000115607,IL18RAP,,1764,,,False,39265444
ENSG00000281670,CABIN1,,1752,,,False,33490650
ENSG00000285132,CTSB,,1734,,,False,40168426
ENSG00000163435,ELF3,"EPR-1, ERT, ESE-1, ESX",1732,Yes,Yes,True,40018511
ENSG00000112062,MAPK14,,1732,,,False,"35141222, 32243890, 33204153"
ENSG00000108342,CSF3,,1732,,,False,39929064
ENSG00000231268,AGER,,1728,,,False,39879317
ENSG00000114812,VIPR1,,1726,,,False,38966291
ENSG00000096384,HSP90AB1,"HSPC2, HSPCB",1724,No,No,True,"40259338, 40105114"
ENSG00000196468,FGF16,,1720,,,False,35163520
ENSG00000175634,RPS6KB2,"KLS, P70-BETA, S6KB, S6Kbeta, S6Kβ, STK14B, p70S6Kb",1716,Yes,No,True,
ENSG00000173175,ADCY5,,1716,,,False,38881911
ENSG00000115808,STRN,"PPP2R6A, STRN1",1712,No,No,True,39284095
ENSG00000257017,HP,,1710,,,False,40320500
ENSG00000068024,HDAC4,"BDMR, HA6116, HD4, HDAC-4, HDAC-A, HDACA, KIAA0288",1710,Yes,Yes,True,40222483
ENSG00000116106,EPHA4,,1708,,,False,39453390
ENSG00000143772,ITPKB,"IP3-3KB, IP3KB",1708,Yes,No,True,39298006
,ELA2,,1706,,,False,23151810
ENSG00000151914,DST,,1706,,,False,
ENSG00000129128,SPCS3,,1704,,,False,
ENSG00000129990,SYT5,,1702,,,False,30867848
ENSG00000106803,SEC61B,,1702,,,False,30962283
ENSG00000135333,EPHA7,Hek11,1700,Yes,Yes,True,39694330
ENSG00000137752,CASP1,,1698,,,False,40081691
ENSG00000232957,HLA-DOA,,1694,,,False,36968601
ENSG00000138794,CASP6,,1694,,,False,39279521
,ARMS,,1690,,,False,40324936
ENSG00000116455,WDR77,,1690,,,False,"40071854, 39499734"
ENSG00000143590,EFNA3,,1690,,,False,38925815
ENSG00000130811,EIF3G,,1688,,,False,35116824
ENSG00000112096,SOD2,,1686,,,False,"40294979, 40244057"
ENSG00000104856,RELB,,1686,,,False,39164890
,ZNF259,,1686,,,False,"29276408, 21729881"
ENSG00000166441,RPL27A,,1684,,,False,37481436
ENSG00000145592,RPL37,,1684,,,False,32133296
ENSG00000136942,RPL35,,1684,,,False,"39405776, 36628271"
ENSG00000175354,PTPN2,"PTPT, TC-PTP, TCELLPTP, TCPTP",1684,No,Yes,True,39777791
ENSG00000105640,RPL18A,,1684,,,False,35117342
ENSG00000174564,IL20RB,,1682,,,False,38903171
ENSG00000174444,RPL4,,1682,,,False,"40089132, 38938675"
ENSG00000143333,RGS16,,1682,,,False,37473526
ENSG00000134545,KLRC1,,1680,,,False,
ENSG00000119041,GTF3C3,,1680,,,False,
ENSG00000126803,HSPA2,,1680,,,False,"39406274, 38854719"
ENSG00000102524,TNFSF13B,,1680,,,False,
ENSG00000221869,CEBPD,,1678,,,False,39994306
ENSG00000282657,IGHM,,1676,,,False,39991571
ENSG00000092067,CEBPE,,1676,,,False,37642051
ENSG00000111837,MAK,,1676,,,False,"40312368, 40275681"
,IGHV,,1676,,,False,40198878
ENSG00000013561,RNF14,,1676,,,False,
ENSG00000173327,MAP3K11,,1674,,,False,38858590
ENSG00000074706,IPCEF1,,1674,,,False,"36845384, 35634509"
ENSG00000012124,CD22,"SIGLEC-2, SIGLEC2",1674,No,No,True,40306957
ENSG00000170542,SERPINB9,,1674,,,False,"40128181, 38966643"
ENSG00000243414,TICAM2,,1672,,,False,
ENSG00000164400,CSF2,,1670,,,False,39827644
ENSG00000172005,MAL,,1670,,,False,"40256230, 40240186"
ENSG00000019582,CD74,DHLAG,1670,Yes,No,True,"40312419, 40250572"
,APITD1,,1662,,,False,15328517
ENSG00000134571,MYBPC3,,1662,,,False,38642550
ENSG00000149636,DSN1,,1662,,,False,35509101
ENSG00000120334,CENPL,,1662,,,False,"39507047, 36816951"
ENSG00000069869,NEDD4,,1660,,,False,40201312
ENSG00000154767,XPC,"RAD4, XPCC",1658,No,Yes,True,40072281
ENSG00000169371,SNUPN,,1642,,,False,37549488
ENSG00000135124,P2RX4,,1640,,,False,"39045105, 38259456"
ENSG00000082516,GEMIN5,,1640,,,False,35847903
ENSG00000167900,TK1,,1640,,,False,40019713
ENSG00000080546,SESN1,"PA26, SEST1",1640,No,Yes,True,"39759146, 39329768"
ENSG00000136824,SMC2,,1638,,,False,"40133469, 39654522"
ENSG00000182481,KPNA2,,1634,,,False,40190820
ENSG00000114030,KPNA1,,1630,,,False,37055441
ENSG00000115750,TAF1B,,1628,,,False,32540851
ENSG00000239732,TLR9,,1628,,,False,"40294721, 40278372"
ENSG00000137440,FGFBP1,,1626,,,False,"40112802, 39507711"
ENSG00000156282,CLDN17,,1626,,,False,34781072
ENSG00000182175,RGMA,,1624,,,False,"38775562, 36523479"
ENSG00000163624,CDS1,,1624,,,False,40050371
ENSG00000006634,DBF4,,1624,,,False,"38865090, 38471272"
ENSG00000163083,INHBB,,1624,,,False,39850875
ENSG00000109158,GABRA4,,1624,,,False,32453965
ENSG00000155660,PDIA4,,1622,,,False,39542653
ENSG00000138079,SLC3A1,,1622,,,False,36620592
ENSG00000117322,CR2,,1622,,,False,39909035
ENSG00000171497,PPID,,1622,,,False,38340287
ENSG00000117533,VAMP4,,1622,,,False,31665227
ENSG00000129988,LBP,,1622,,,False,40186210
ENSG00000168066,SF1,,1622,,,False,
ENSG00000187122,SLIT1,,1620,,,False,39058871
ENSG00000133740,E2F5,,1620,,,False,39473405
ENSG00000197646,PDCD1LG2,"B7-DC, Btdc, CD273, PD-L2, PDL2, bA574F11.2",1620,Yes,No,True,40064656
ENSG00000107611,CUBN,,1620,,,False,"39015540, 37884919"
,INADL,,1620,,,False,30349421
ENSG00000070669,ASNS,,1620,,,False,39964752
ENSG00000134109,EDEM1,,1620,,,False,"39652629, 36612288"
ENSG00000140740,UQCRC2,,1620,,,False,38406827
ENSG00000177951,BET1L,,1618,,,False,30550624
,DEC1,,1618,,,False,"40014126, 38847194"
ENSG00000081051,AFP,,1616,,,False,
ENSG00000284126,SMURF1,,1616,,,False,"39920824, 39762312"
ENSG00000101162,TUBB1,,1616,,,False,37792884
ENSG00000213809,KLRK1,,1614,,,False,"40295473, 40116579"
ENSG00000011465,DCN,,1614,,,False,
ENSG00000133961,NUMB,,1614,,,False,"40296944, 39863103"
ENSG00000105371,ICAM4,,1614,,,False,35088220
ENSG00000258947,TUBB3,,1614,,,False,39851500
ENSG00000163466,ARPC2,,1612,,,False,35733852
ENSG00000284835,DEFA3,,1612,,,False,26711780
ENSG00000039319,ZFYVE16,,1612,,,False,27776350
ENSG00000100380,ST13,,1612,,,False,
ENSG00000164398,ACSL6,"FACL6, KIAA0837, LACS5",1612,No,No,True,"40041860, 39923209"
ENSG00000047249,ATP6V1H,,1612,,,False,28653889
ENSG00000172531,PPP1CA,,1612,,,False,39307124
ENSG00000145284,SCD5,,1612,,,False,37544247
ENSG00000134086,VHL,VHL1,1612,No,Yes,True,40306016
ENSG00000168772,CXXC4,,1610,,,False,34657130
ENSG00000134323,MYCN,"MYCNOT, N-myc, NMYC, bHLHe37",1610,Yes,No,True,
ENSG00000180432,CYP8B1,,1610,,,False,37686860
ENSG00000134824,FADS2,,1610,,,False,39986190
ENSG00000175482,POLD4,,1610,,,False,
ENSG00000164251,F2RL1,,1608,,,False,40141421
ENSG00000123610,TNFAIP6,,1608,,,False,
ENSG00000181061,HIGD1A,,1608,,,False,38521844
ENSG00000243509,TNFRSF6B,,1608,,,False,39571490
ENSG00000137171,KLC4,,1608,,,False,26901847
ENSG00000111321,LTBR,,1608,,,False,39164890
ENSG00000187555,USP7,,1608,,,False,40260937
ENSG00000169554,ZEB2,,1606,,,False,39988180
ENSG00000124641,MED20,,1606,,,False,25889560
ENSG00000133661,SFTPD,,1606,,,False,38509982
ENSG00000134852,CLOCK,,1606,,,False,"40309465, 40302691"
ENSG00000110042,DTX4,,1606,,,False,"39242775, 37669117"
ENSG00000159479,MED8,,1606,,,False,38238845
ENSG00000114026,OGG1,,1606,,,False,"40220491, 40120404"
ENSG00000138735,PDE5A,,1604,,,False,38762700
ENSG00000142546,NOSIP,,1604,,,False,35660746
ENSG00000160294,MCM3AP,,1604,,,False,
ENSG00000175893,ZDHHC21,,1604,,,False,"37498585, 34080635"
,H1FX,,1604,,,False,31576646
ENSG00000101280,ANGPT4,,1604,,,False,37659993
ENSG00000021355,SERPINB1,,1604,,,False,"39688818, 35754844"
,DKFZP686D0345,,1604,,,False,
ENSG00000281917,SLC16A1,,1604,,,False,"40083872, 39659936"
ENSG00000126787,DLGAP5,,1602,,,False,40068082
ENSG00000167325,RRM1,,1602,,,False,40191558
ENSG00000262446,GBA,,1602,,,False,
ENSG00000168310,IRF2,,1602,No,Yes,True,39689761
ENSG00000174125,TLR1,,1602,,,False,39914831
ENSG00000108878,CACNG1,,1602,,,False,
ENSG00000196218,RYR1,,1600,,,False,
ENSG00000129083,COPB1,,1600,,,False,33346593
ENSG00000160404,TOR2A,,1600,,,False,28184918
ENSG00000184432,COPB2,,1600,,,False,35715770
ENSG00000111481,COPZ1,,1600,,,False,36222847
ENSG00000169136,ATF5,,1598,,,False,39881945
ENSG00000152689,RASGRP3,,1590,,,False,36383217
ENSG00000135773,CAPN9,,1590,,,False,28341962
ENSG00000131375,CAPN7,,1590,,,False,
ENSG00000142330,CAPN10,,1590,,,False,35860692
ENSG00000140538,NTRK3,TRKC,1584,Yes,No,True,40133893
ENSG00000104689,TNFRSF10A,,1582,,,False,38903171
ENSG00000064547,LPAR2,,1580,,,False,39175755
ENSG00000189403,HMGB1,,1576,,,False,
ENSG00000100196,KDELR3,,1560,,,False,"39073152, 38303549"
ENSG00000030066,NUP160,,1560,,,False,30768358
ENSG00000068831,RASGRP2,,1552,,,False,35586672
ENSG00000111206,FOXM1,,1514,,,False,40299539
ENSG00000282958,HNRNPR,,1506,,,False,"40247750, 38402949"
ENSG00000177733,HNRNPA0,,1506,,,False,"37222763, 35402076"
ENSG00000180340,FZD2,,1506,,,False,"35930737, 30677195"
ENSG00000174243,DDX23,,1506,,,False,36977668
ENSG00000101161,PRPF6,,1506,,,False,"39279958, 35281802"
ENSG00000108883,EFTUD2,,1506,,,False,"40116087, 38268604"
ENSG00000105357,MYH14,,1504,,,False,36225631
ENSG00000138356,AOX1,,1502,,,False,39837058
ENSG00000161281,COX7A1,,1498,,,False,35076500
ENSG00000175505,CLCF1,,1498,,,False,"39697704, 38232478"
ENSG00000012223,LTF,,1496,,,False,39986190
,DKFZP779C1668,,1492,,,False,
ENSG00000169994,MYO7B,,1492,,,False,
,DKFZP686N21130,,1492,,,False,
ENSG00000124253,PCK1,,1474,,,False,39878101
ENSG00000137462,TLR2,,1444,,,False,40252477
ENSG00000128591,FLNC,,1438,,,False,40056245
ENSG00000153317,ASAP1,,1436,,,False,39748364
,DKFZP686B18150,,1434,,,False,
ENSG00000123338,NCKAP1L,,1414,,,False,37813864
ENSG00000163359,COL6A3,,1410,,,False,40068383
ENSG00000198753,PLXNB3,,1408,,,False,36857181
ENSG00000173805,HAP1,,1400,,,False,40093518
ENSG00000130669,PAK4,,1386,,,False,40038334
ENSG00000130052,STARD8,,1368,,,False,"38026790, 31076513"
ENSG00000241484,ARHGAP8,,1368,,,False,38454241
ENSG00000106069,CHN2,,1368,,,False,31871052
ENSG00000138757,G3BP2,,1368,,,False,"39809819, 39190284"
ENSG00000057608,GDI2,,1368,,,False,38911369
ENSG00000126217,MCF2L,,1368,,,False,37432067
ENSG00000285203,LTB4R2,,1352,,,False,37455213
ENSG00000005075,POLR2J,,1352,,,False,"37551622, 33777092"
ENSG00000137843,PAK6,,1346,,,False,39233332
ENSG00000105369,CD79A,"IGA, MB-1",1338,Yes,No,True,40159024
ENSG00000049130,KITLG,,1328,,,False,"40108758, 38638737"
ENSG00000167083,GNGT2,,1320,,,False,31908393
ENSG00000134183,GNAT2,,1296,,,False,23563607
ENSG00000278006,CCL18,,1286,,,False,40044819
ENSG00000115138,POMC,,1270,,,False,
ENSG00000100351,GRAP2,,1268,,,False,33688252
ENSG00000168081,PNOC,,1260,,,False,38393298
ENSG00000124875,CXCL6,,1260,,,False,"40287440, 39741907"
ENSG00000172772,OR10W1,,1254,,,False,
ENSG00000197786,OR5B17,,1244,,,False,
ENSG00000261897,OR5T3,,1244,,,False,
ENSG00000188691,OR56A5,,1244,,,False,
ENSG00000262796,OR8J1,,1244,,,False,
ENSG00000279270,OR52R1,,1244,,,False,
ENSG00000255307,OR52B2,,1244,,,False,
ENSG00000262851,OR5T2,,1244,,,False,
ENSG00000167825,OR5I1,,1244,,,False,
ENSG00000127529,OR7C2,,1244,,,False,
ENSG00000226288,OR52I2,,1244,,,False,
ENSG00000279761,OR5D13,,1244,,,False,
ENSG00000167822,OR8J3,,1244,,,False,
ENSG00000279111,OR10X1,,1244,,,False,
ENSG00000254834,OR5M10,,1244,,,False,
ENSG00000107862,GBF1,,1242,,,False,34150614
ENSG00000183389,OR56A4,,1234,,,False,
ENSG00000262315,OR8U8,,1234,,,False,
ENSG00000196578,OR5AC2,,1234,,,False,
ENSG00000236927,OR14J1,,1234,,,False,
ENSG00000186513,OR9Q2,,1234,,,False,
ENSG00000197849,OR8G1,,1234,,,False,
ENSG00000187857,OR6C75,,1234,,,False,
ENSG00000176219,OR11H6,,1234,,,False,
ENSG00000180433,OR6K6,,1234,,,False,
ENSG00000172199,OR8U1,,1234,,,False,
ENSG00000196119,OR8A1,,1234,,,False,
ENSG00000169214,OR6F1,,1234,,,False,
ENSG00000161714,PLCD3,,1232,,,False,"38305998, 37589509"
ENSG00000077782,FGFR1,"BFGFR, CD331, CEK, FLT2, H5, KAL2, N-SAM",1228,Yes,No,True,40304028
ENSG00000076928,ARHGEF1,,1222,,,False,
ENSG00000197461,PDGFA,,1216,,,False,"40025218, 39718738"
ENSG00000255223,OR5M11,,1212,,,False,
ENSG00000262611,OR8H1,,1212,,,False,
ENSG00000197790,OR52M1,,1212,,,False,
ENSG00000205495,OR52J3,,1212,,,False,
ENSG00000168828,OR13J1,,1212,,,False,
ENSG00000262647,OR9G4,,1212,,,False,
ENSG00000196099,OR6M1,,1212,,,False,
ENSG00000284896,OR2A5,,1208,,,False,
ENSG00000164742,ADCY1,,1204,,,False,38728940
ENSG00000151882,CCL28,,1204,,,False,
ENSG00000144891,AGTR1,,1202,,,False,"39973561, 39450258"
ENSG00000170820,FSHR,,1200,,,False,39577792
ENSG00000146535,GNA12,gep,1200,Yes,No,True,38357893
ENSG00000172769,OR5B3,,1190,,,False,
ENSG00000261958,OR9G1,,1190,,,False,
ENSG00000163736,PPBP,,1190,,,False,38911349
ENSG00000134443,GRP,,1190,,,False,40154210
ENSG00000150269,OR5M9,,1190,,,False,
ENSG00000181963,OR52K2,,1190,,,False,
ENSG00000066777,ARFGEF1,,1190,,,False,34782712
ENSG00000178586,OR6B3,,1190,,,False,
ENSG00000284749,OR2A7,,1190,,,False,
ENSG00000198967,OR10Z1,,1190,,,False,
ENSG00000188000,OR7D2,,1190,,,False,
ENSG00000176230,OR4K17,,1188,,,False,
ENSG00000187701,OR2T27,,1188,,,False,
ENSG00000205409,OR52E6,,1184,,,False,
ENSG00000196341,OR8D1,,1184,,,False,
ENSG00000284723,OR8S1,,1184,,,False,
ENSG00000188324,OR6C6,,1184,,,False,
ENSG00000263328,OR8K1,,1184,,,False,
ENSG00000111087,GLI1,GLI,1182,Yes,No,True,"27862693, 38676428"
ENSG00000146385,TAAR8,,1182,,,False,
ENSG00000127533,F2RL3,,1182,,,False,
ENSG00000007168,PAFAH1B1,,1180,,,False,"38466053, 36441004"
ENSG00000169245,CXCL10,,1178,,,False,40300857
ENSG00000197454,OR2L5,,1164,,,False,
ENSG00000279395,OR5L1,,1162,,,False,
ENSG00000171944,OR52A5,,1162,,,False,
ENSG00000184954,OR6C70,,1162,,,False,
ENSG00000138755,CXCL9,,1162,,,False,40292253
ENSG00000172724,CCL19,,1162,,,False,40148849
ENSG00000176495,OR5AN1,,1162,,,False,
ENSG00000205029,OR5D16,,1162,,,False,
ENSG00000181785,OR5AS1,,1162,,,False,
ENSG00000260811,OR4C45,,1160,,,False,
ENSG00000131142,CCL25,,1158,,,False,39648231
ENSG00000275095,CCL16,,1158,,,False,"38274805, 35281057"
ENSG00000179055,OR13D1,,1156,,,False,
ENSG00000232289,OR11A1,,1156,,,False,
ENSG00000185372,OR2V1,,1154,,,False,
ENSG00000277339,NPBWR2,,1148,,,False,
ENSG00000170425,ADORA2B,,1146,,,False,39639217
ENSG00000100055,CYTH4,,1144,,,False,"36982982, 33078956"
ENSG00000166402,TUB,,1144,,,False,
ENSG00000186810,CXCR3,,1144,,,False,40200380
ENSG00000135577,NMBR,,1138,,,False,36095918
ENSG00000163737,PF4,,1138,,,False,40169764
ENSG00000103769,RAB11A,,1136,,,False,40270615
ENSG00000185591,SP1,,1136,,,False,40258813
ENSG00000126010,GRPR,,1134,,,False,"40283887, 40196734"
ENSG00000220721,OR1F12,,1124,,,False,
ENSG00000237388,OR4A47,,1124,,,False,
ENSG00000276240,OR4E1,,1124,,,False,
ENSG00000146378,TAAR2,,1122,,,False,
ENSG00000168412,MTNR1A,,1116,,,False,35889222
ENSG00000184321,OR51J1,,1114,,,False,
ENSG00000169488,OR4K15,,1114,,,False,
ENSG00000288611,NPBWR1,,1108,,,False,32565993
ENSG00000288174,SLC2A4,,1106,,,False,
ENSG00000198049,AVPR1B,,1106,,,False,"39200360, 32820475"
ENSG00000196277,GRM7,,1106,,,False,38326571
ENSG00000171608,PIK3CD,p110D,1096,Yes,No,True,39872539
ENSG00000113889,KNG1,,1096,,,False,
ENSG00000198822,GRM3,"GPRC1C, MGLUR3, mGlu3",1096,No,No,True,"38941542, 38750988"
ENSG00000164082,GRM2,,1096,,,False,30124166
ENSG00000163914,RHO,,1094,,,False,
ENSG00000177275,OR2AJ1,,1094,,,False,
ENSG00000176290,OR4K3,,1094,,,False,
ENSG00000102195,GPR50,,1092,,,False,"39201396, 37378811"
ENSG00000134640,MTNR1B,,1092,,,False,
ENSG00000284933,ARHGEF5,,1086,,,False,"38003617, 30612298"
ENSG00000179603,GRM8,,1084,,,False,"40083231, 35976509"
ENSG00000121966,CXCR4,"CD184, D2S201E, HM89, HSY3RR, LESTR, NPY3R, NPYY3R, fusin",1078,Yes,No,True,40304332
ENSG00000069702,TGFBR3,,1074,,,False,39765733
ENSG00000163734,CXCL3,,1068,,,False,39737994
ENSG00000234305,OR2J1,,1068,,,False,
ENSG00000173585,CCR9,,1066,,,False,"40299553, 39648231"
,GPER,,1066,,,False,40250486
ENSG00000150594,ADRA2A,,1066,,,False,38903083
ENSG00000170214,ADRA1B,,1066,,,False,37289021
ENSG00000134817,APLNR,"AGTRL1, APJ, APJR, FLJ90771",1066,Yes,Yes,True,
ENSG00000184845,DRD1,,1064,,,False,"38701338, 38213702"
ENSG00000134489,HRH4,,1064,,,False,35163302
ENSG00000162009,SSTR5,,1062,,,False,
ENSG00000164270,HTR4,,1062,,,False,37795441
ENSG00000137819,PAQR5,,1062,,,False,35071405
,OR51H1P,,1060,,,False,
ENSG00000070371,CLTCL1,"CHC22, CLH22, CLTCL, CLTD",1058,No,No,True,32461543
ENSG00000172215,CXCR6,,1058,,,False,"40205481, 40138545"
ENSG00000226463,OR2W1,,1058,,,False,
ENSG00000177186,OR2M7,,1058,,,False,
ENSG00000275754,OR2T2,,1058,,,False,
ENSG00000175398,OR10P1,,1058,,,False,
ENSG00000173679,OR1L1,,1058,,,False,
ENSG00000274286,ADRA2B,,1058,,,False,35873555
ENSG00000197887,OR1S2,,1058,,,False,
ENSG00000279263,OR2L8,,1058,,,False,
ENSG00000254737,OR10G4,,1058,,,False,
ENSG00000196248,OR10S1,,1058,,,False,
ENSG00000226271,OR2J3,,1058,,,False,
ENSG00000284949,OR2A12,,1058,,,False,
ENSG00000284866,OR2F1,,1058,,,False,
ENSG00000278870,OR51G1,,1058,,,False,
ENSG00000078295,ADCY2,,1056,,,False,"37493101, 35844595"
ENSG00000174667,OR7D4,,1054,,,False,
ENSG00000136834,OR1J1,,1054,,,False,
ENSG00000176246,OR4L1,,1054,,,False,
ENSG00000179546,HTR1D,,1054,,,False,"39766808, 37158249"
ENSG00000174339,OR2Y1,,1054,,,False,
ENSG00000174970,OR10AG1,,1054,,,False,
ENSG00000198601,OR2M2,,1054,,,False,
ENSG00000230178,OR4F3,,1054,,,False,
ENSG00000229125,OR2H1,,1054,,,False,23209447
ENSG00000144476,ACKR3,"CMKOR1, CXCR7, GPR159, RDC1",1048,Yes,Yes,True,39931761
ENSG00000112486,CCR6,,1042,,,False,40000641
ENSG00000197696,NMB,,1038,,,False,
ENSG00000197405,C5AR1,,1038,,,False,40056975
ENSG00000081041,CXCL2,,1038,,,False,40236141
ENSG00000131808,FSHB,,1032,,,False,38052102
ENSG00000149295,DRD2,,1026,,,False,"40220407, 39854822"
ENSG00000163558,PRKCI,"DXS1179E, PKCI",1024,Yes,No,True,
ENSG00000157005,SST,,1022,,,False,40134804
ENSG00000161921,CXCL16,,1022,,,False,39866460
ENSG00000177151,OR2T35,,1022,,,False,
ENSG00000138435,CHRNA1,,1020,,,False,35074870
ENSG00000139874,SSTR1,,1020,,,False,39352383
ENSG00000277044,OPRL1,,1018,,,False,38848865
ENSG00000141837,CACNA1A,,1018,,,False,38772848
ENSG00000180720,CHRM4,,1016,,,False,37142586
ENSG00000169208,OR10G3,,1014,,,False,
ENSG00000165202,OR1Q1,,1014,,,False,
ENSG00000173285,OR10K1,,1014,,,False,
ENSG00000288501,OR4N4,,1014,,,False,
ENSG00000171133,OR2K2,,1014,,,False,
ENSG00000179919,OR10A7,,1014,,,False,
ENSG00000184022,OR2T10,,1014,,,False,
ENSG00000171014,OR4D5,,1014,,,False,
ENSG00000225550,OR2J2,,1012,,,False,
ENSG00000255713,OR4D2,,1012,,,False,
ENSG00000180658,OR2A4,,1012,,,False,
ENSG00000180708,OR10K2,,1012,,,False,
ENSG00000176893,OR51G2,,1012,,,False,
ENSG00000203663,OR2L2,,1012,,,False,
ENSG00000175619,OR4B1,,1012,,,False,
ENSG00000168131,OR2B2,,1012,,,False,
ENSG00000124657,OR2B6,,1012,,,False,
ENSG00000288194,OR4M2,,1012,,,False,
ENSG00000167355,OR51B5,,1012,,,False,27551504
,ADRBK1,,1012,,,False,
ENSG00000132671,SSTR4,,1006,,,False,36362289
ENSG00000179615,OR2AP1,,1006,,,False,
ENSG00000155897,ADCY8,,1004,,,False,33789162
ENSG00000187918,OR51I2,,998,,,False,
ENSG00000186723,OR10H1,,998,,,False,
ENSG00000167359,OR51I1,,998,,,False,
ENSG00000181104,F2R,,996,,,False,40173240
ENSG00000184451,CCR10,,994,,,False,38736589
ENSG00000114349,GNAT1,,994,,,False,
ENSG00000069966,GNB5,,994,,,False,"39337887, 34790674"
ENSG00000176540,OR4C5,,992,,,False,
ENSG00000175054,ATR,"FRP1, MEC1, SCKL, SCKL1",990,No,Yes,True,40304913
ENSG00000196639,HRH1,,984,,,False,39918973
ENSG00000176555,OR4S1,,984,,,False,
ENSG00000196266,OR10J3,,984,,,False,
ENSG00000165204,OR1K1,,984,,,False,
ENSG00000136939,OR1L4,,984,,,False,
ENSG00000177463,NR2C2,,982,,,False,34956884
,DKFZP586O1922,,980,,,False,
ENSG00000116329,OPRD1,,976,,,False,"39496614, 38236555"
ENSG00000105443,CYTH2,,976,,,False,27203102
ENSG00000124181,PLCG1,"NCKAP3, PLC-II, PLC1, PLC148, PLCgamma1",968,Yes,No,True,"37863665, 29174396, 32973083"
ENSG00000255298,OR8G5,,966,,,False,
ENSG00000161807,OR7G1,,966,,,False,
ENSG00000184478,OR56A3,,966,,,False,
ENSG00000189181,OR14I1,,966,,,False,
ENSG00000172320,OR5A1,,966,,,False,
ENSG00000180016,OR1E1,,966,,,False,
ENSG00000181752,OR8K5,,966,,,False,
ENSG00000186881,OR13F1,,966,,,False,
ENSG00000063660,GPC1,,958,,,False,39620421
ENSG00000221931,OR6X1,,956,,,False,
ENSG00000197233,OR1J2,,952,,,False,
ENSG00000176253,OR4K13,,952,,,False,
ENSG00000284891,OR2A14,,952,,,False,
ENSG00000170782,OR10A4,,952,,,False,
ENSG00000205496,OR51A2,,952,,,False,
ENSG00000177212,OR2T33,,952,,,False,
ENSG00000279486,OR2AG1,,952,,,False,
ENSG00000278889,OR2S2,,952,,,False,
ENSG00000108840,HDAC5,,950,,,False,"40254718, 39991577"
ENSG00000181023,OR56B1,,946,,,False,
ENSG00000185385,OR7A17,,946,,,False,
ENSG00000112210,RAB23,,946,,,False,39384462
ENSG00000242022,OR12D3,,946,,,False,
ENSG00000197437,OR13G1,,946,,,False,
ENSG00000181371,OR5M8,,946,,,False,
ENSG00000196832,OR11G2,,946,,,False,
ENSG00000185821,OR6C76,,946,,,False,
ENSG00000184933,OR6A2,,946,,,False,
ENSG00000107882,SUFU,"PRO1280, SUFUH, SUFUXL",942,No,Yes,True,40276932
ENSG00000091879,ANGPT2,,940,,,False,40069332
ENSG00000172464,OR5AP2,,936,,,False,
ENSG00000221996,OR52B4,,936,,,False,
ENSG00000181803,OR6S1,,936,,,False,
ENSG00000140009,ESR2,,936,,,False,"38513102, 35719919"
ENSG00000168539,CHRM1,,936,,,False,38262412
ENSG00000181609,OR52D1,,936,,,False,
ENSG00000181518,OR8D4,,936,,,False,
,OR5R1,,936,,,False,
ENSG00000284939,OR6B1,,936,,,False,
ENSG00000187747,OR52B6,,936,,,False,
ENSG00000186119,OR5D18,,936,,,False,
ENSG00000188269,OR7A5,,936,,,False,
ENSG00000166484,MAPK7,,934,,,False,
ENSG00000172459,OR5AR1,,932,,,False,
ENSG00000231861,OR5K2,,932,,,False,
ENSG00000198283,OR5B21,,932,,,False,
ENSG00000183269,OR52E8,,932,,,False,
ENSG00000197532,OR6Y1,,932,,,False,
ENSG00000244623,OR2AE1,,932,,,False,
ENSG00000177174,OR14C36,,932,,,False,
ENSG00000197125,OR8B8,,932,,,False,
ENSG00000170605,OR9K2,,932,,,False,
ENSG00000139144,PIK3C2G,,930,No,No,True,38205165
ENSG00000128272,ATF4,,926,,,False,38704915
ENSG00000170953,OR8B12,,924,,,False,
ENSG00000125388,GRK4,,918,,,False,"38638965, 37562012"
ENSG00000121807,CCR2,,916,,,False,40282185
ENSG00000106804,C5,,914,,,False,40243681
ENSG00000175591,P2RY2,,914,,,False,37779898
ENSG00000174937,OR5M3,,912,,,False,
ENSG00000273914,OR9A2,,912,,,False,
ENSG00000277378,OR6V1,,912,,,False,
ENSG00000164690,SHH,,912,,,False,"40277903, 40227618"
ENSG00000186113,OR5D14,,912,,,False,
ENSG00000172324,OR5A2,,910,,,False,
ENSG00000148408,CACNA1B,,910,,,False,35664298
ENSG00000284889,PSME2,,910,,,False,37529110
ENSG00000125818,PSMF1,,902,,,False,35807355
ENSG00000165617,DACT1,,902,,,False,"37610179, 35280836"
ENSG00000099875,MKNK2,,898,,,False,
ENSG00000106299,WASL,,896,,,False,39319680
ENSG00000108669,CYTH1,,890,,,False,
ENSG00000180988,OR52N2,,890,,,False,
ENSG00000230301,OR5H6,,890,,,False,
ENSG00000181001,OR52N1,,890,,,False,
ENSG00000205329,OR6C3,,890,,,False,
